article_id,date,total_quantity
MED004,2025-06-22,29
MED005,2025-06-22,49
MED006,2025-06-22,31
MED007,2025-06-22,7
MED008,2025-06-22,8
MED009,2025-06-22,24
MED010,2025-06-22,9
MED011,2025-06-22,19
MED012,2025-06-22,30
MED013,2025-06-22,5
MED015,2025-06-22,11
MED016,2025-06-22,1
MED018,2025-06-22,6
MED019,2025-06-22,10
MED021,2025-06-22,8
MED022,2025-06-22,4
MED023,2025-06-22,12
MED024,2025-06-22,6
MED025,2025-06-22,7
MED031,2025-06-22,9
MED038,2025-06-22,1
PH201,2025-06-22,16
PH202,2025-06-22,30
PH203,2025-06-22,23
PH204,2025-06-22,23
PH205,2025-06-22,16
PH206,2025-06-22,25
PH209,2025-06-22,17
PH220,2025-06-22,70
PH221,2025-06-22,25
PH223,2025-06-22,14
PH234,2025-06-22,12
ART001,2025-06-23,22
ART003,2025-06-23,76
ART004,2025-06-23,50
ART005,2025-06-23,43
ART006,2025-06-23,18
ART007,2025-06-23,8
ART008,2025-06-23,27
ART009,2025-06-23,15
ART012,2025-06-23,28
ART013,2025-06-23,18
ART014,2025-06-23,11
ART032,2025-06-23,11
MED001,2025-06-23,21
MED002,2025-06-23,21
MED003,2025-06-23,30
MED005,2025-06-23,32
MED006,2025-06-23,32
MED007,2025-06-23,12
MED008,2025-06-23,11
MED009,2025-06-23,30
MED010,2025-06-23,21
MED011,2025-06-23,20
MED013,2025-06-23,8
MED015,2025-06-23,26
MED016,2025-06-23,9
MED018,2025-06-23,9
MED020,2025-06-23,11
MED022,2025-06-23,9
MED024,2025-06-23,17
MED025,2025-06-23,3
MED028,2025-06-23,1
MED032,2025-06-23,1
MED037,2025-06-23,1
PH201,2025-06-23,46
PH203,2025-06-23,22
PH206,2025-06-23,19
PH208,2025-06-23,10
PH209,2025-06-23,3
PH220,2025-06-23,8
PH223,2025-06-23,2
PH224,2025-06-23,10
PH234,2025-06-23,24
ART001,2025-06-24,45
ART002,2025-06-24,30
ART003,2025-06-24,41
ART004,2025-06-24,39
ART005,2025-06-24,18
ART006,2025-06-24,13
ART007,2025-06-24,8
ART008,2025-06-24,32
ART009,2025-06-24,19
ART011,2025-06-24,7
ART016,2025-06-24,3
ART021,2025-06-24,4
ART024,2025-06-24,4
ART027,2025-06-24,1
MED001,2025-06-24,37
MED003,2025-06-24,27
MED004,2025-06-24,10
MED005,2025-06-24,31
MED006,2025-06-24,42
MED007,2025-06-24,19
MED008,2025-06-24,10
MED009,2025-06-24,26
MED010,2025-06-24,37
MED011,2025-06-24,23
MED012,2025-06-24,38
MED014,2025-06-24,31
MED015,2025-06-24,33
MED016,2025-06-24,9
MED017,2025-06-24,19
MED018,2025-06-24,7
MED019,2025-06-24,23
MED020,2025-06-24,1
MED021,2025-06-24,14
MED022,2025-06-24,11
MED023,2025-06-24,33
MED024,2025-06-24,16
MED030,2025-06-24,2
MED037,2025-06-24,2
PH201,2025-06-24,27
PH202,2025-06-24,40
PH207,2025-06-24,7
PH218,2025-06-24,1
ART001,2025-06-25,13
ART002,2025-06-25,33
ART003,2025-06-25,59
ART004,2025-06-25,42
ART005,2025-06-25,36
ART006,2025-06-25,10
ART007,2025-06-25,16
ART011,2025-06-25,5
ART012,2025-06-25,9
ART013,2025-06-25,6
ART015,2025-06-25,24
ART021,2025-06-25,1
MED001,2025-06-25,21
MED002,2025-06-25,19
MED003,2025-06-25,34
MED004,2025-06-25,20
MED005,2025-06-25,41
MED006,2025-06-25,39
MED007,2025-06-25,23
MED008,2025-06-25,22
MED009,2025-06-25,33
MED010,2025-06-25,24
MED011,2025-06-25,71
MED012,2025-06-25,34
MED016,2025-06-25,22
MED017,2025-06-25,9
MED020,2025-06-25,3
MED022,2025-06-25,4
MED024,2025-06-25,14
MED026,2025-06-25,8
MED030,2025-06-25,2
MED034,2025-06-25,2
PH201,2025-06-25,29
PH202,2025-06-25,26
PH203,2025-06-25,20
PH205,2025-06-25,6
PH206,2025-06-25,17
PH207,2025-06-25,11
PH208,2025-06-25,6
PH209,2025-06-25,3
PH211,2025-06-25,3
PH220,2025-06-25,5
PH224,2025-06-25,6
PH234,2025-06-25,12
ART001,2025-06-26,10
ART002,2025-06-26,29
ART003,2025-06-26,58
ART005,2025-06-26,25
ART006,2025-06-26,12
ART007,2025-06-26,18
ART008,2025-06-26,30
ART009,2025-06-26,16
ART010,2025-06-26,5
ART011,2025-06-26,8
ART012,2025-06-26,14
ART013,2025-06-26,13
ART034,2025-06-26,2
MED001,2025-06-26,41
MED002,2025-06-26,20
MED004,2025-06-26,16
MED005,2025-06-26,37
MED006,2025-06-26,38
MED007,2025-06-26,18
MED008,2025-06-26,15
MED009,2025-06-26,43
MED010,2025-06-26,59
MED011,2025-06-26,48
MED012,2025-06-26,53
MED013,2025-06-26,13
MED016,2025-06-26,9
MED018,2025-06-26,6
MED019,2025-06-26,11
MED020,2025-06-26,10
MED022,2025-06-26,8
MED024,2025-06-26,8
MED025,2025-06-26,14
MED026,2025-06-26,12
MED032,2025-06-26,1
MED033,2025-06-26,3
PH202,2025-06-26,32
PH205,2025-06-26,11
PH207,2025-06-26,13
PH212,2025-06-26,4
PH213,2025-06-26,2
PH214,2025-06-26,1
PH220,2025-06-26,4
PH222,2025-06-26,2
PH234,2025-06-26,22
ART001,2025-06-27,20
ART003,2025-06-27,56
ART004,2025-06-27,41
ART005,2025-06-27,16
ART006,2025-06-27,1
ART009,2025-06-27,20
ART010,2025-06-27,10
ART012,2025-06-27,17
ART013,2025-06-27,12
ART015,2025-06-27,19
ART022,2025-06-27,2
ART023,2025-06-27,2
ART026,2025-06-27,15
ART034,2025-06-27,16
MED002,2025-06-27,11
MED003,2025-06-27,30
MED005,2025-06-27,35
MED006,2025-06-27,22
MED007,2025-06-27,13
MED008,2025-06-27,13
MED009,2025-06-27,31
MED010,2025-06-27,27
MED011,2025-06-27,66
MED012,2025-06-27,30
MED016,2025-06-27,9
MED017,2025-06-27,19
MED019,2025-06-27,7
MED021,2025-06-27,10
MED023,2025-06-27,22
MED025,2025-06-27,11
MED029,2025-06-27,7
MED032,2025-06-27,3
PH201,2025-06-27,66
PH202,2025-06-27,50
PH204,2025-06-27,17
PH205,2025-06-27,17
PH209,2025-06-27,5
PH220,2025-06-27,3
PH222,2025-06-27,4
PH224,2025-06-27,1
PH234,2025-06-27,18
ART001,2025-06-28,14
ART002,2025-06-28,21
ART003,2025-06-28,28
ART004,2025-06-28,13
ART005,2025-06-28,12
ART008,2025-06-28,15
ART010,2025-06-28,5
ART011,2025-06-28,1
ART017,2025-06-28,1
ART019,2025-06-28,1
ART020,2025-06-28,1
ART021,2025-06-28,1
ART022,2025-06-28,1
ART029,2025-06-28,1
ART032,2025-06-28,1
ART034,2025-06-28,4
MED001,2025-06-28,25
MED002,2025-06-28,10
MED003,2025-06-28,34
MED005,2025-06-28,46
MED006,2025-06-28,17
MED007,2025-06-28,7
MED008,2025-06-28,12
MED010,2025-06-28,12
MED011,2025-06-28,15
MED012,2025-06-28,38
MED014,2025-06-28,14
MED016,2025-06-28,4
MED018,2025-06-28,2
MED020,2025-06-28,3
MED032,2025-06-28,1
PH201,2025-06-28,49
PH202,2025-06-28,30
PH203,2025-06-28,25
PH204,2025-06-28,20
PH205,2025-06-28,7
PH208,2025-06-28,13
PH215,2025-06-28,1
PH217,2025-06-28,2
PH219,2025-06-28,4
PH221,2025-06-28,5
PH234,2025-06-28,10
ART001,2025-06-29,4
ART002,2025-06-29,14
ART003,2025-06-29,12
ART004,2025-06-29,10
ART008,2025-06-29,9
ART009,2025-06-29,8
ART010,2025-06-29,4
ART011,2025-06-29,2
ART012,2025-06-29,3
ART014,2025-06-29,2
ART017,2025-06-29,2
ART021,2025-06-29,1
ART022,2025-06-29,2
ART035,2025-06-29,3
MED001,2025-06-29,23
MED002,2025-06-29,17
MED003,2025-06-29,41
MED004,2025-06-29,21
MED005,2025-06-29,30
MED006,2025-06-29,18
MED008,2025-06-29,9
MED009,2025-06-29,37
MED011,2025-06-29,36
MED012,2025-06-29,49
MED013,2025-06-29,9
MED014,2025-06-29,14
MED018,2025-06-29,3
MED019,2025-06-29,7
MED020,2025-06-29,4
MED021,2025-06-29,9
MED024,2025-06-29,16
MED026,2025-06-29,3
MED034,2025-06-29,3
MED035,2025-06-29,1
MED038,2025-06-29,2
PH201,2025-06-29,46
PH202,2025-06-29,27
PH203,2025-06-29,10
PH204,2025-06-29,14
PH205,2025-06-29,8
PH208,2025-06-29,13
PH209,2025-06-29,3
PH216,2025-06-29,1
PH217,2025-06-29,3
PH218,2025-06-29,19
PH223,2025-06-29,4
PH224,2025-06-29,3
PH234,2025-06-29,13
ART001,2025-06-30,29
ART002,2025-06-30,58
ART003,2025-06-30,58
ART004,2025-06-30,57
ART005,2025-06-30,30
ART007,2025-06-30,14
ART008,2025-06-30,38
ART009,2025-06-30,19
ART011,2025-06-30,7
ART012,2025-06-30,29
ART014,2025-06-30,9
ART016,2025-06-30,3
ART018,2025-06-30,10
ART026,2025-06-30,10
MED002,2025-06-30,21
MED003,2025-06-30,26
MED004,2025-06-30,12
MED005,2025-06-30,27
MED006,2025-06-30,34
MED007,2025-06-30,8
MED008,2025-06-30,14
MED009,2025-06-30,34
MED011,2025-06-30,38
MED012,2025-06-30,27
MED014,2025-06-30,28
MED016,2025-06-30,13
MED019,2025-06-30,10
MED021,2025-06-30,9
MED022,2025-06-30,4
PH201,2025-06-30,40
PH202,2025-06-30,11
PH204,2025-06-30,16
PH205,2025-06-30,7
PH208,2025-06-30,19
PH220,2025-06-30,4
PH221,2025-06-30,7
PH234,2025-06-30,19
ART001,2025-07-01,16
ART002,2025-07-01,41
ART004,2025-07-01,61
ART005,2025-07-01,22
ART006,2025-07-01,16
ART007,2025-07-01,8
ART008,2025-07-01,27
ART009,2025-07-01,9
ART010,2025-07-01,6
ART013,2025-07-01,3
ART017,2025-07-01,3
ART018,2025-07-01,21
ART019,2025-07-01,8
ART021,2025-07-01,7
ART022,2025-07-01,9
ART035,2025-07-01,6
MED001,2025-07-01,26
MED002,2025-07-01,15
MED003,2025-07-01,27
MED004,2025-07-01,24
MED005,2025-07-01,22
MED007,2025-07-01,14
MED009,2025-07-01,27
MED010,2025-07-01,21
MED011,2025-07-01,36
MED012,2025-07-01,26
MED013,2025-07-01,4
MED014,2025-07-01,17
MED017,2025-07-01,9
MED019,2025-07-01,10
MED020,2025-07-01,4
MED023,2025-07-01,10
MED024,2025-07-01,26
MED026,2025-07-01,5
MED031,2025-07-01,15
MED038,2025-07-01,2
PH201,2025-07-01,37
PH202,2025-07-01,22
PH204,2025-07-01,8
PH206,2025-07-01,14
PH207,2025-07-01,2
PH208,2025-07-01,8
PH213,2025-07-01,1
PH214,2025-07-01,4
PH217,2025-07-01,10
PH219,2025-07-01,3
PH221,2025-07-01,13
PH234,2025-07-01,29
ART001,2025-07-02,23
ART002,2025-07-02,37
ART003,2025-07-02,37
ART005,2025-07-02,21
ART008,2025-07-02,18
ART010,2025-07-02,8
ART011,2025-07-02,7
ART018,2025-07-02,10
ART024,2025-07-02,2
ART033,2025-07-02,1
MED001,2025-07-02,41
MED002,2025-07-02,20
MED003,2025-07-02,40
MED004,2025-07-02,27
MED005,2025-07-02,42
MED006,2025-07-02,33
MED008,2025-07-02,7
MED009,2025-07-02,24
MED010,2025-07-02,22
MED013,2025-07-02,4
MED014,2025-07-02,42
MED015,2025-07-02,16
MED018,2025-07-02,2
MED024,2025-07-02,21
MED025,2025-07-02,20
MED026,2025-07-02,7
MED030,2025-07-02,6
PH201,2025-07-02,57
PH202,2025-07-02,45
PH203,2025-07-02,20
PH204,2025-07-02,5
PH207,2025-07-02,9
PH208,2025-07-02,15
PH210,2025-07-02,1
PH211,2025-07-02,6
PH215,2025-07-02,2
PH217,2025-07-02,1
PH220,2025-07-02,3
PH221,2025-07-02,11
PH234,2025-07-02,22
ART001,2025-07-03,29
ART002,2025-07-03,52
ART003,2025-07-03,74
ART004,2025-07-03,56
ART005,2025-07-03,34
ART006,2025-07-03,12
ART008,2025-07-03,10
ART009,2025-07-03,9
ART010,2025-07-03,6
ART011,2025-07-03,9
ART015,2025-07-03,18
ART016,2025-07-03,2
ART022,2025-07-03,5
ART034,2025-07-03,16
MED001,2025-07-03,23
MED002,2025-07-03,17
MED004,2025-07-03,19
MED005,2025-07-03,22
MED006,2025-07-03,15
MED007,2025-07-03,12
MED008,2025-07-03,9
MED009,2025-07-03,50
MED010,2025-07-03,20
MED011,2025-07-03,17
MED013,2025-07-03,5
MED014,2025-07-03,17
MED016,2025-07-03,17
MED020,2025-07-03,4
MED024,2025-07-03,37
MED025,2025-07-03,21
MED026,2025-07-03,20
MED029,2025-07-03,1
PH201,2025-07-03,52
PH202,2025-07-03,42
PH206,2025-07-03,17
PH207,2025-07-03,3
PH208,2025-07-03,10
PH214,2025-07-03,1
PH219,2025-07-03,4
PH234,2025-07-03,22
ART001,2025-07-04,15
ART002,2025-07-04,36
ART003,2025-07-04,51
ART004,2025-07-04,46
ART005,2025-07-04,32
ART006,2025-07-04,8
ART007,2025-07-04,7
ART008,2025-07-04,19
ART009,2025-07-04,13
ART012,2025-07-04,14
ART014,2025-07-04,12
ART015,2025-07-04,17
ART020,2025-07-04,2
ART026,2025-07-04,1
ART030,2025-07-04,5
ART034,2025-07-04,14
MED001,2025-07-04,37
MED002,2025-07-04,22
MED003,2025-07-04,38
MED005,2025-07-04,18
MED006,2025-07-04,25
MED008,2025-07-04,13
MED009,2025-07-04,31
MED010,2025-07-04,14
MED011,2025-07-04,28
MED012,2025-07-04,65
MED015,2025-07-04,17
MED016,2025-07-04,14
MED017,2025-07-04,18
MED018,2025-07-04,12
MED019,2025-07-04,15
MED020,2025-07-04,7
MED022,2025-07-04,5
MED024,2025-07-04,9
MED028,2025-07-04,3
MED030,2025-07-04,8
MED032,2025-07-04,4
PH201,2025-07-04,22
PH202,2025-07-04,56
PH203,2025-07-04,32
PH212,2025-07-04,3
PH223,2025-07-04,1
PH234,2025-07-04,31
ART001,2025-07-05,11
ART002,2025-07-05,21
ART003,2025-07-05,18
ART005,2025-07-05,11
ART009,2025-07-05,6
ART011,2025-07-05,4
ART012,2025-07-05,14
ART014,2025-07-05,7
MED001,2025-07-05,33
MED003,2025-07-05,19
MED007,2025-07-05,20
MED008,2025-07-05,9
MED009,2025-07-05,37
MED010,2025-07-05,11
MED012,2025-07-05,22
MED013,2025-07-05,4
MED014,2025-07-05,17
MED015,2025-07-05,17
MED016,2025-07-05,14
MED017,2025-07-05,13
MED018,2025-07-05,2
MED019,2025-07-05,14
MED020,2025-07-05,4
MED022,2025-07-05,1
MED032,2025-07-05,1
MED034,2025-07-05,1
PH202,2025-07-05,30
PH203,2025-07-05,18
PH204,2025-07-05,7
PH212,2025-07-05,7
PH217,2025-07-05,15
PH224,2025-07-05,81
PH234,2025-07-05,11
ART001,2025-07-06,16
ART002,2025-07-06,8
ART004,2025-07-06,15
ART005,2025-07-06,1
ART008,2025-07-06,9
ART010,2025-07-06,3
ART012,2025-07-06,5
ART015,2025-07-06,3
ART016,2025-07-06,1
ART026,2025-07-06,1
MED001,2025-07-06,23
MED002,2025-07-06,14
MED003,2025-07-06,11
MED004,2025-07-06,10
MED005,2025-07-06,27
MED007,2025-07-06,17
MED009,2025-07-06,36
MED010,2025-07-06,32
MED011,2025-07-06,29
MED012,2025-07-06,24
MED014,2025-07-06,14
MED015,2025-07-06,21
MED016,2025-07-06,8
MED017,2025-07-06,11
MED018,2025-07-06,7
MED019,2025-07-06,5
MED020,2025-07-06,7
MED022,2025-07-06,4
MED023,2025-07-06,8
MED026,2025-07-06,10
MED033,2025-07-06,4
PH201,2025-07-06,28
PH202,2025-07-06,50
PH203,2025-07-06,26
PH205,2025-07-06,10
PH206,2025-07-06,19
PH211,2025-07-06,1
PH222,2025-07-06,3
PH223,2025-07-06,3
PH234,2025-07-06,20
ART001,2025-07-07,21
ART002,2025-07-07,37
ART003,2025-07-07,63
ART004,2025-07-07,40
ART005,2025-07-07,25
ART006,2025-07-07,18
ART009,2025-07-07,15
ART012,2025-07-07,27
ART013,2025-07-07,14
ART016,2025-07-07,3
ART017,2025-07-07,3
ART023,2025-07-07,2
ART025,2025-07-07,3
ART029,2025-07-07,2
MED001,2025-07-07,31
MED004,2025-07-07,36
MED007,2025-07-07,10
MED008,2025-07-07,15
MED009,2025-07-07,52
MED010,2025-07-07,15
MED011,2025-07-07,65
MED012,2025-07-07,32
MED013,2025-07-07,7
MED014,2025-07-07,39
MED015,2025-07-07,32
MED017,2025-07-07,36
MED020,2025-07-07,4
MED022,2025-07-07,10
MED023,2025-07-07,4
MED026,2025-07-07,11
MED034,2025-07-07,6
MED036,2025-07-07,1
PH202,2025-07-07,32
PH203,2025-07-07,12
PH204,2025-07-07,3
PH205,2025-07-07,10
PH206,2025-07-07,34
PH207,2025-07-07,6
PH210,2025-07-07,1
PH213,2025-07-07,2
PH221,2025-07-07,11
PH234,2025-07-07,30
ART002,2025-07-08,44
ART003,2025-07-08,61
ART004,2025-07-08,56
ART005,2025-07-08,26
ART006,2025-07-08,12
ART007,2025-07-08,19
ART010,2025-07-08,7
ART013,2025-07-08,20
ART015,2025-07-08,13
ART022,2025-07-08,1
ART031,2025-07-08,2
MED001,2025-07-08,31
MED002,2025-07-08,17
MED003,2025-07-08,46
MED004,2025-07-08,30
MED005,2025-07-08,22
MED006,2025-07-08,27
MED008,2025-07-08,7
MED010,2025-07-08,32
MED011,2025-07-08,18
MED012,2025-07-08,17
MED014,2025-07-08,29
MED017,2025-07-08,13
MED018,2025-07-08,7
MED019,2025-07-08,15
MED020,2025-07-08,7
MED024,2025-07-08,27
MED025,2025-07-08,10
MED027,2025-07-08,6
MED029,2025-07-08,6
PH201,2025-07-08,39
PH203,2025-07-08,20
PH207,2025-07-08,5
PH208,2025-07-08,11
PH210,2025-07-08,4
PH211,2025-07-08,5
PH213,2025-07-08,2
PH218,2025-07-08,2
PH234,2025-07-08,16
ART001,2025-07-09,34
ART002,2025-07-09,27
ART004,2025-07-09,36
ART005,2025-07-09,23
ART006,2025-07-09,6
ART007,2025-07-09,16
ART008,2025-07-09,33
ART009,2025-07-09,20
ART010,2025-07-09,6
ART011,2025-07-09,14
ART012,2025-07-09,15
ART014,2025-07-09,6
ART015,2025-07-09,9
ART022,2025-07-09,5
ART026,2025-07-09,1
MED001,2025-07-09,23
MED002,2025-07-09,26
MED003,2025-07-09,53
MED004,2025-07-09,44
MED005,2025-07-09,27
MED006,2025-07-09,30
MED009,2025-07-09,32
MED010,2025-07-09,20
MED012,2025-07-09,32
MED014,2025-07-09,15
MED015,2025-07-09,24
MED016,2025-07-09,24
MED018,2025-07-09,16
MED019,2025-07-09,17
MED020,2025-07-09,1
MED023,2025-07-09,26
MED027,2025-07-09,3
MED033,2025-07-09,2
PH203,2025-07-09,18
PH205,2025-07-09,27
PH206,2025-07-09,12
PH213,2025-07-09,2
PH234,2025-07-09,39
ART001,2025-07-10,15
ART002,2025-07-10,38
ART003,2025-07-10,46
ART004,2025-07-10,48
ART005,2025-07-10,22
ART006,2025-07-10,11
ART008,2025-07-10,16
ART009,2025-07-10,20
ART010,2025-07-10,4
ART011,2025-07-10,4
ART012,2025-07-10,12
ART015,2025-07-10,7
ART022,2025-07-10,5
ART023,2025-07-10,3
ART026,2025-07-10,5
ART033,2025-07-10,3
ART034,2025-07-10,1
MED001,2025-07-10,20
MED003,2025-07-10,25
MED004,2025-07-10,14
MED006,2025-07-10,18
MED007,2025-07-10,12
MED008,2025-07-10,18
MED010,2025-07-10,12
MED011,2025-07-10,34
MED012,2025-07-10,36
MED013,2025-07-10,6
MED014,2025-07-10,6
MED015,2025-07-10,25
MED016,2025-07-10,11
MED017,2025-07-10,11
MED018,2025-07-10,1
MED019,2025-07-10,14
MED020,2025-07-10,21
MED021,2025-07-10,12
MED022,2025-07-10,9
MED025,2025-07-10,1
MED028,2025-07-10,5
MED032,2025-07-10,1
MED034,2025-07-10,4
MED035,2025-07-10,1
PH201,2025-07-10,31
PH202,2025-07-10,21
PH203,2025-07-10,25
PH204,2025-07-10,12
PH208,2025-07-10,21
PH214,2025-07-10,3
PH219,2025-07-10,1
PH220,2025-07-10,1
PH221,2025-07-10,2
PH222,2025-07-10,8
PH234,2025-07-10,15
ART001,2025-07-11,26
ART002,2025-07-11,42
ART003,2025-07-11,57
ART004,2025-07-11,51
ART006,2025-07-11,8
ART007,2025-07-11,7
ART009,2025-07-11,17
ART010,2025-07-11,9
ART011,2025-07-11,4
ART013,2025-07-11,8
ART014,2025-07-11,18
ART015,2025-07-11,13
ART019,2025-07-11,2
ART020,2025-07-11,1
ART026,2025-07-11,3
ART035,2025-07-11,1
MED001,2025-07-11,35
MED002,2025-07-11,14
MED003,2025-07-11,20
MED004,2025-07-11,12
MED005,2025-07-11,31
MED006,2025-07-11,26
MED007,2025-07-11,20
MED008,2025-07-11,21
MED009,2025-07-11,39
MED010,2025-07-11,18
MED011,2025-07-11,40
MED012,2025-07-11,56
MED015,2025-07-11,19
MED018,2025-07-11,7
MED020,2025-07-11,11
MED022,2025-07-11,2
MED024,2025-07-11,11
MED026,2025-07-11,8
MED032,2025-07-11,2
MED033,2025-07-11,6
PH201,2025-07-11,30
PH202,2025-07-11,39
PH203,2025-07-11,20
PH204,2025-07-11,16
PH205,2025-07-11,26
PH208,2025-07-11,15
PH213,2025-07-11,2
PH214,2025-07-11,1
PH221,2025-07-11,4
PH224,2025-07-11,7
PH234,2025-07-11,35
ART001,2025-07-12,15
ART002,2025-07-12,31
ART003,2025-07-12,19
ART004,2025-07-12,17
ART005,2025-07-12,6
ART008,2025-07-12,12
ART009,2025-07-12,5
ART010,2025-07-12,3
ART011,2025-07-12,1
ART013,2025-07-12,7
ART014,2025-07-12,6
ART015,2025-07-12,2
ART017,2025-07-12,1
ART021,2025-07-12,1
ART027,2025-07-12,1
ART029,2025-07-12,1
MED002,2025-07-12,11
MED003,2025-07-12,26
MED005,2025-07-12,17
MED006,2025-07-12,46
MED007,2025-07-12,17
MED008,2025-07-12,3
MED009,2025-07-12,22
MED011,2025-07-12,26
MED012,2025-07-12,39
MED013,2025-07-12,8
MED015,2025-07-12,18
MED016,2025-07-12,9
MED017,2025-07-12,8
MED018,2025-07-12,10
MED019,2025-07-12,7
MED024,2025-07-12,15
MED025,2025-07-12,3
PH201,2025-07-12,37
PH202,2025-07-12,31
PH203,2025-07-12,9
PH205,2025-07-12,5
PH206,2025-07-12,14
PH209,2025-07-12,4
PH210,2025-07-12,2
PH212,2025-07-12,1
PH218,2025-07-12,2
PH222,2025-07-12,1
PH234,2025-07-12,18
ART001,2025-07-13,9
ART002,2025-07-13,10
ART003,2025-07-13,17
ART004,2025-07-13,14
ART005,2025-07-13,10
ART009,2025-07-13,4
ART012,2025-07-13,5
ART013,2025-07-13,2
ART017,2025-07-13,1
ART018,2025-07-13,2
ART026,2025-07-13,1
ART027,2025-07-13,1
MED001,2025-07-13,25
MED002,2025-07-13,19
MED005,2025-07-13,25
MED010,2025-07-13,9
MED013,2025-07-13,13
MED016,2025-07-13,4
MED017,2025-07-13,12
MED018,2025-07-13,1
MED019,2025-07-13,15
MED020,2025-07-13,1
MED021,2025-07-13,7
MED022,2025-07-13,10
MED023,2025-07-13,14
MED026,2025-07-13,10
MED038,2025-07-13,1
PH201,2025-07-13,17
PH202,2025-07-13,36
PH203,2025-07-13,34
PH205,2025-07-13,12
PH213,2025-07-13,1
PH222,2025-07-13,1
ART002,2025-07-14,69
ART003,2025-07-14,95
ART004,2025-07-14,57
ART006,2025-07-14,13
ART007,2025-07-14,7
ART009,2025-07-14,11
ART011,2025-07-14,15
ART012,2025-07-14,15
ART021,2025-07-14,3
ART030,2025-07-14,2
ART035,2025-07-14,5
MED001,2025-07-14,51
MED002,2025-07-14,26
MED003,2025-07-14,29
MED004,2025-07-14,12
MED005,2025-07-14,42
MED006,2025-07-14,38
MED007,2025-07-14,22
MED008,2025-07-14,7
MED012,2025-07-14,23
MED013,2025-07-14,8
MED014,2025-07-14,71
MED016,2025-07-14,5
MED017,2025-07-14,18
MED018,2025-07-14,4
MED019,2025-07-14,14
MED021,2025-07-14,8
MED023,2025-07-14,15
MED024,2025-07-14,51
MED026,2025-07-14,7
MED027,2025-07-14,1
MED029,2025-07-14,5
MED032,2025-07-14,2
MED034,2025-07-14,7
MED038,2025-07-14,1
PH202,2025-07-14,31
PH203,2025-07-14,22
PH207,2025-07-14,5
PH209,2025-07-14,15
PH218,2025-07-14,9
PH219,2025-07-14,1
PH222,2025-07-14,2
PH234,2025-07-14,26
ART001,2025-07-15,35
ART002,2025-07-15,51
ART003,2025-07-15,53
ART004,2025-07-15,49
ART005,2025-07-15,46
ART007,2025-07-15,12
ART008,2025-07-15,21
ART009,2025-07-15,7
ART010,2025-07-15,14
ART011,2025-07-15,11
ART012,2025-07-15,18
ART013,2025-07-15,17
ART021,2025-07-15,5
ART023,2025-07-15,14
ART034,2025-07-15,8
MED002,2025-07-15,9
MED003,2025-07-15,37
MED004,2025-07-15,14
MED005,2025-07-15,20
MED007,2025-07-15,15
MED008,2025-07-15,20
MED011,2025-07-15,23
MED012,2025-07-15,65
MED014,2025-07-15,30
MED015,2025-07-15,16
MED017,2025-07-15,22
MED018,2025-07-15,6
MED019,2025-07-15,21
MED020,2025-07-15,6
MED021,2025-07-15,14
MED022,2025-07-15,7
MED023,2025-07-15,18
MED024,2025-07-15,36
MED025,2025-07-15,15
MED026,2025-07-15,10
MED027,2025-07-15,5
MED034,2025-07-15,30
MED035,2025-07-15,1
PH201,2025-07-15,60
PH202,2025-07-15,28
PH204,2025-07-15,6
PH205,2025-07-15,12
PH206,2025-07-15,20
PH234,2025-07-15,39
ART001,2025-07-16,31
ART002,2025-07-16,40
ART003,2025-07-16,55
ART004,2025-07-16,48
ART005,2025-07-16,41
ART006,2025-07-16,11
ART007,2025-07-16,1
ART008,2025-07-16,11
ART009,2025-07-16,15
ART010,2025-07-16,7
ART011,2025-07-16,10
ART012,2025-07-16,17
ART014,2025-07-16,15
ART033,2025-07-16,1
MED001,2025-07-16,23
MED003,2025-07-16,40
MED004,2025-07-16,13
MED006,2025-07-16,41
MED007,2025-07-16,11
MED008,2025-07-16,6
MED009,2025-07-16,30
MED012,2025-07-16,55
MED013,2025-07-16,12
MED014,2025-07-16,19
MED016,2025-07-16,12
MED018,2025-07-16,8
MED020,2025-07-16,4
MED021,2025-07-16,11
MED023,2025-07-16,20
MED024,2025-07-16,30
MED026,2025-07-16,19
MED029,2025-07-16,2
MED030,2025-07-16,2
MED038,2025-07-16,1
PH201,2025-07-16,55
PH203,2025-07-16,16
PH204,2025-07-16,8
PH205,2025-07-16,13
PH206,2025-07-16,10
PH209,2025-07-16,7
PH210,2025-07-16,3
PH217,2025-07-16,5
PH224,2025-07-16,13
PH234,2025-07-16,40
ART001,2025-07-17,33
ART002,2025-07-17,35
ART003,2025-07-17,40
ART004,2025-07-17,73
ART005,2025-07-17,18
ART007,2025-07-17,12
ART008,2025-07-17,20
ART010,2025-07-17,2
ART011,2025-07-17,9
ART012,2025-07-17,17
ART013,2025-07-17,21
ART015,2025-07-17,24
ART016,2025-07-17,1
ART026,2025-07-17,5
MED002,2025-07-17,29
MED003,2025-07-17,17
MED005,2025-07-17,54
MED006,2025-07-17,22
MED007,2025-07-17,7
MED008,2025-07-17,10
MED010,2025-07-17,28
MED011,2025-07-17,26
MED014,2025-07-17,13
MED016,2025-07-17,11
MED017,2025-07-17,18
MED020,2025-07-17,5
MED021,2025-07-17,11
MED022,2025-07-17,10
MED023,2025-07-17,9
MED025,2025-07-17,6
MED028,2025-07-17,2
MED031,2025-07-17,3
MED034,2025-07-17,5
PH201,2025-07-17,31
